,Id,Abstract,Category
4501,4501,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
4502,4502,[0. 0. 0. ... 0. 0. 0.],cs.LG
4503,4503,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
4504,4504,[0. 0. 0. ... 0. 0. 0.],quant-ph
4505,4505,[0. 0. 0. ... 0. 0. 0.],quant-ph
4506,4506,[0. 0. 0. ... 0. 0. 0.],gr-qc
4507,4507,[0. 0. 0. ... 0. 0. 0.],physics.optics
4508,4508,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
4509,4509,[0. 0. 0. ... 0. 0. 0.],math.AP
4510,4510,[0. 0. 0. ... 0. 0. 0.],hep-th
4511,4511,[0. 0. 1. ... 0. 0. 0.],astro-ph.SR
4512,4512,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
4513,4513,[0. 0. 0. ... 0. 0. 0.],cs.LG
4514,4514,[0. 0. 0. ... 0. 0. 0.],gr-qc
4515,4515,[0. 0. 0. ... 0. 0. 0.],cs.LG
4516,4516,[0. 0. 0. ... 0. 0. 0.],physics.optics
4517,4517,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
4518,4518,[0. 0. 0. ... 0. 0. 0.],cs.LG
4519,4519,[0. 0. 0. ... 0. 0. 0.],gr-qc
4520,4520,[0. 0. 0. ... 0. 0. 0.],math.CO
4521,4521,[0. 0. 0. ... 0. 0. 0.],physics.optics
4522,4522,[0. 0. 0. ... 0. 0. 0.],hep-th
4523,4523,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
4524,4524,[0. 0. 0. ... 0. 0. 0.],cs.LG
4525,4525,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
4526,4526,[0. 0. 0. ... 0. 0. 0.],stat.ML
4527,4527,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
4528,4528,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
4529,4529,[0. 0. 0. ... 0. 0. 0.],cs.LG
4530,4530,[0. 0. 0. ... 0. 0. 0.],hep-ph
4531,4531,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
4532,4532,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
4533,4533,[0. 0. 0. ... 0. 0. 0.],quant-ph
4534,4534,[0. 0. 0. ... 0. 0. 0.],gr-qc
4535,4535,[0. 0. 0. ... 0. 0. 0.],cs.LG
4536,4536,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
4537,4537,[0. 0. 0. ... 0. 0. 0.],quant-ph
4538,4538,[1. 0. 0. ... 0. 0. 0.],hep-ph
4539,4539,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
4540,4540,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
4541,4541,[1. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
4542,4542,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
4543,4543,[0. 0. 0. ... 0. 0. 0.],cs.LG
4544,4544,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
4545,4545,[0. 0. 0. ... 0. 0. 0.],physics.optics
4546,4546,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
4547,4547,[1. 0. 0. ... 0. 0. 0.],astro-ph.GA
4548,4548,[0. 0. 0. ... 0. 0. 0.],quant-ph
4549,4549,[0. 0. 0. ... 0. 0. 0.],hep-th
4550,4550,[0. 0. 0. ... 0. 0. 0.],cs.LG
4551,4551,[0. 0. 0. ... 0. 0. 0.],astro-ph
4552,4552,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
4553,4553,[1. 0. 0. ... 0. 0. 0.],physics.optics
4554,4554,[0. 0. 0. ... 0. 0. 0.],stat.ML
4555,4555,[0. 0. 0. ... 0. 0. 0.],cs.LG
4556,4556,[0. 0. 0. ... 0. 0. 0.],cs.LG
4557,4557,[0. 0. 1. ... 0. 0. 0.],astro-ph
4558,4558,[0. 0. 0. ... 0. 0. 0.],physics.optics
4559,4559,[0. 0. 0. ... 0. 0. 0.],math.AP
4560,4560,[0. 0. 0. ... 0. 0. 0.],hep-th
4561,4561,[0. 0. 0. ... 0. 0. 0.],quant-ph
4562,4562,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
4563,4563,[0. 0. 0. ... 0. 0. 0.],math.AP
4564,4564,[0. 0. 0. ... 0. 0. 0.],cs.LG
4565,4565,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
4566,4566,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
4567,4567,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
4568,4568,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
4569,4569,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
4570,4570,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
4571,4571,[1. 0. 0. ... 0. 0. 0.],astro-ph.SR
4572,4572,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
4573,4573,[0. 0. 0. ... 0. 0. 0.],physics.optics
4574,4574,[0. 0. 0. ... 0. 0. 0.],quant-ph
4575,4575,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
4576,4576,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
4577,4577,[0. 0. 0. ... 0. 0. 0.],physics.optics
4578,4578,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
4579,4579,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
4580,4580,[0. 0. 0. ... 0. 0. 0.],cs.LG
4581,4581,[0. 0. 0. ... 0. 0. 0.],cs.LG
4582,4582,[1. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
4583,4583,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
4584,4584,[0. 0. 0. ... 0. 0. 0.],math.CO
4585,4585,[0. 0. 0. ... 0. 0. 0.],astro-ph
4586,4586,[0. 0. 0. ... 0. 0. 0.],hep-ph
4587,4587,[0. 0. 0. ... 0. 0. 0.],math.AP
4588,4588,[1. 0. 0. ... 0. 0. 0.],gr-qc
4589,4589,[1. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
4590,4590,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
4591,4591,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
4592,4592,[0. 0. 0. ... 0. 0. 0.],astro-ph
4593,4593,[0. 0. 0. ... 0. 0. 0.],cs.LG
4594,4594,[0. 0. 0. ... 0. 0. 0.],math.AP
4595,4595,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
4596,4596,[0. 0. 0. ... 0. 0. 0.],stat.ML
4597,4597,[0. 0. 1. ... 0. 0. 0.],physics.optics
4598,4598,[0. 0. 0. ... 0. 0. 0.],hep-ph
4599,4599,[0. 0. 0. ... 0. 0. 0.],gr-qc
4600,4600,[0. 0. 0. ... 0. 0. 0.],hep-ph
4601,4601,[0. 0. 0. ... 0. 0. 0.],astro-ph
4602,4602,[0. 0. 0. ... 0. 0. 0.],stat.ML
4603,4603,[0. 0. 0. ... 0. 0. 0.],gr-qc
4604,4604,[0. 0. 0. ... 0. 0. 0.],math.CO
4605,4605,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
4606,4606,[0. 0. 0. ... 0. 0. 0.],astro-ph
4607,4607,[1. 0. 0. ... 0. 0. 0.],math.AP
4608,4608,[0. 0. 0. ... 0. 0. 0.],astro-ph
4609,4609,[0. 0. 0. ... 0. 0. 0.],gr-qc
4610,4610,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
4611,4611,[0. 0. 0. ... 0. 0. 0.],gr-qc
4612,4612,[0. 0. 0. ... 0. 0. 0.],physics.optics
4613,4613,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
4614,4614,[1. 0. 0. ... 0. 0. 0.],astro-ph.CO
4615,4615,[0. 0. 0. ... 0. 0. 0.],math.AP
4616,4616,[0. 0. 0. ... 0. 0. 0.],math.CO
4617,4617,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
4618,4618,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
4619,4619,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
4620,4620,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
4621,4621,[0. 0. 0. ... 0. 0. 0.],math.AP
4622,4622,[0. 0. 0. ... 0. 0. 0.],astro-ph
4623,4623,[0. 0. 0. ... 0. 0. 0.],cs.LG
4624,4624,[0. 0. 0. ... 0. 0. 0.],quant-ph
4625,4625,[1. 0. 0. ... 0. 0. 0.],math.AP
4626,4626,[0. 0. 0. ... 0. 0. 0.],physics.optics
4627,4627,[1. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
4628,4628,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
4629,4629,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
4630,4630,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
4631,4631,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
4632,4632,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
4633,4633,[0. 0. 0. ... 0. 0. 0.],gr-qc
4634,4634,[0. 0. 0. ... 0. 0. 0.],gr-qc
4635,4635,[0. 0. 0. ... 0. 0. 0.],physics.optics
4636,4636,[0. 0. 0. ... 0. 0. 0.],stat.ML
4637,4637,[1. 0. 0. ... 0. 0. 0.],gr-qc
4638,4638,[0. 0. 0. ... 0. 0. 0.],cs.LG
4639,4639,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
4640,4640,[0. 0. 0. ... 0. 0. 0.],cs.LG
4641,4641,[0. 0. 0. ... 0. 0. 0.],hep-ph
4642,4642,[1. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
4643,4643,[0. 0. 0. ... 0. 0. 0.],quant-ph
4644,4644,[1. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
4645,4645,[0. 0. 0. ... 0. 0. 0.],hep-th
4646,4646,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
4647,4647,[0. 0. 0. ... 0. 0. 0.],quant-ph
4648,4648,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
4649,4649,[0. 0. 0. ... 0. 0. 0.],hep-ph
4650,4650,[1. 0. 0. ... 0. 0. 0.],gr-qc
4651,4651,[0. 0. 0. ... 0. 0. 0.],gr-qc
4652,4652,[1. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
4653,4653,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
4654,4654,[0. 0. 0. ... 0. 0. 0.],physics.optics
4655,4655,[1. 0. 0. ... 0. 0. 0.],hep-th
4656,4656,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
4657,4657,[0. 0. 0. ... 0. 0. 0.],hep-th
4658,4658,[0. 0. 0. ... 0. 0. 0.],physics.optics
4659,4659,[0. 0. 0. ... 0. 0. 0.],astro-ph
4660,4660,[0. 0. 0. ... 0. 0. 0.],stat.ML
4661,4661,[1. 0. 0. ... 0. 0. 0.],hep-th
4662,4662,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
4663,4663,[1. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
4664,4664,[0. 0. 1. ... 0. 0. 0.],astro-ph.SR
4665,4665,[0. 0. 0. ... 0. 0. 0.],math.CO
4666,4666,[0. 0. 0. ... 0. 0. 0.],astro-ph
4667,4667,[0. 0. 0. ... 0. 0. 0.],stat.ML
4668,4668,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
4669,4669,[0. 0. 0. ... 0. 0. 0.],cs.LG
4670,4670,[0. 0. 0. ... 0. 0. 0.],astro-ph
4671,4671,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
4672,4672,[0. 0. 0. ... 0. 0. 0.],quant-ph
4673,4673,[1. 0. 0. ... 0. 0. 0.],physics.optics
4674,4674,[1. 0. 1. ... 0. 0. 0.],astro-ph.SR
4675,4675,[0. 0. 0. ... 0. 0. 0.],stat.ML
4676,4676,[0. 0. 0. ... 0. 0. 0.],cs.LG
4677,4677,[0. 0. 0. ... 0. 0. 0.],quant-ph
4678,4678,[1. 0. 0. ... 0. 0. 0.],physics.optics
4679,4679,[0. 0. 0. ... 0. 0. 0.],astro-ph
4680,4680,[0. 0. 0. ... 0. 0. 0.],stat.ML
4681,4681,[0. 0. 0. ... 0. 0. 0.],quant-ph
4682,4682,[0. 0. 0. ... 0. 0. 0.],physics.optics
4683,4683,[0. 0. 0. ... 0. 0. 0.],math.CO
4684,4684,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
4685,4685,[0. 0. 0. ... 0. 0. 0.],math.CO
4686,4686,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
4687,4687,[0. 0. 0. ... 0. 0. 0.],gr-qc
4688,4688,[1. 0. 0. ... 0. 0. 0.],physics.optics
4689,4689,[0. 0. 0. ... 0. 0. 0.],physics.optics
4690,4690,[0. 0. 0. ... 0. 0. 0.],quant-ph
4691,4691,[0. 0. 0. ... 0. 0. 0.],hep-th
4692,4692,[0. 0. 0. ... 0. 0. 0.],hep-ph
4693,4693,[1. 0. 0. ... 0. 0. 0.],gr-qc
4694,4694,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
4695,4695,[1. 0. 0. ... 0. 0. 0.],astro-ph
4696,4696,[0. 0. 0. ... 0. 0. 0.],math.AP
4697,4697,[0. 0. 0. ... 0. 0. 0.],hep-ph
4698,4698,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
4699,4699,[0. 0. 0. ... 0. 0. 0.],astro-ph
4700,4700,[1. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
4701,4701,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
4702,4702,[0. 0. 0. ... 0. 0. 0.],cs.LG
4703,4703,[0. 0. 0. ... 0. 0. 0.],math.AP
4704,4704,[0. 0. 0. ... 0. 0. 0.],astro-ph
4705,4705,[0. 0. 0. ... 0. 0. 0.],hep-th
4706,4706,[0. 0. 1. ... 0. 0. 0.],astro-ph
4707,4707,[0. 0. 0. ... 0. 0. 0.],stat.ML
4708,4708,[1. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
4709,4709,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
4710,4710,[0. 0. 0. ... 0. 0. 0.],hep-ph
4711,4711,[1. 0. 1. ... 0. 0. 0.],astro-ph.SR
4712,4712,[0. 0. 0. ... 0. 0. 0.],math.CO
4713,4713,[0. 0. 0. ... 0. 0. 0.],quant-ph
4714,4714,[0. 0. 0. ... 0. 0. 0.],math.AP
4715,4715,[0. 0. 0. ... 0. 0. 0.],math.CO
4716,4716,[0. 0. 0. ... 0. 0. 0.],quant-ph
4717,4717,[0. 0. 0. ... 0. 0. 0.],math.CO
4718,4718,[1. 0. 0. ... 0. 0. 0.],quant-ph
4719,4719,[0. 0. 0. ... 0. 0. 0.],cs.LG
4720,4720,[0. 0. 1. ... 0. 0. 0.],astro-ph.SR
4721,4721,[1. 0. 0. ... 0. 0. 0.],hep-th
4722,4722,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
4723,4723,[0. 0. 0. ... 0. 0. 0.],stat.ML
4724,4724,[0. 0. 0. ... 0. 0. 0.],hep-ph
4725,4725,[0. 0. 0. ... 0. 0. 0.],hep-th
4726,4726,[0. 0. 0. ... 0. 0. 0.],cs.LG
4727,4727,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
4728,4728,[0. 0. 0. ... 0. 0. 0.],cs.LG
4729,4729,[0. 0. 0. ... 0. 0. 0.],cs.LG
4730,4730,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
4731,4731,[0. 0. 0. ... 0. 0. 0.],gr-qc
4732,4732,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
4733,4733,[0. 0. 0. ... 0. 0. 0.],quant-ph
4734,4734,[0. 0. 0. ... 0. 0. 0.],stat.ML
4735,4735,[0. 0. 0. ... 0. 0. 0.],physics.optics
4736,4736,[0. 0. 0. ... 0. 0. 0.],hep-th
4737,4737,[0. 0. 0. ... 0. 0. 0.],gr-qc
4738,4738,[0. 0. 0. ... 0. 0. 0.],physics.optics
4739,4739,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
4740,4740,[0. 0. 1. ... 0. 0. 0.],astro-ph.GA
4741,4741,[0. 0. 0. ... 0. 0. 0.],stat.ML
4742,4742,[0. 0. 0. ... 0. 0. 0.],quant-ph
4743,4743,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
4744,4744,[0. 0. 0. ... 0. 0. 0.],stat.ML
4745,4745,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
4746,4746,[0. 0. 0. ... 0. 0. 0.],hep-th
4747,4747,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
4748,4748,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
4749,4749,[0. 0. 0. ... 0. 0. 0.],math.CO
4750,4750,[0. 0. 0. ... 0. 0. 0.],stat.ML
4751,4751,[0. 0. 0. ... 0. 0. 0.],math.CO
4752,4752,[0. 0. 0. ... 0. 0. 0.],cs.LG
4753,4753,[0. 0. 0. ... 0. 0. 0.],hep-ph
4754,4754,[0. 0. 1. ... 0. 0. 0.],astro-ph.SR
4755,4755,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
4756,4756,[0. 0. 0. ... 0. 0. 0.],cs.LG
4757,4757,[0. 0. 0. ... 0. 0. 0.],physics.optics
4758,4758,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
4759,4759,[0. 0. 0. ... 0. 0. 0.],math.AP
4760,4760,[0. 0. 0. ... 0. 0. 0.],physics.optics
4761,4761,[0. 0. 1. ... 0. 0. 0.],astro-ph.SR
4762,4762,[0. 0. 0. ... 0. 0. 0.],gr-qc
4763,4763,[0. 0. 0. ... 0. 0. 0.],cs.LG
4764,4764,[0. 0. 0. ... 0. 0. 0.],hep-ph
4765,4765,[0. 0. 0. ... 0. 0. 0.],quant-ph
4766,4766,[0. 0. 0. ... 0. 0. 0.],gr-qc
4767,4767,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
4768,4768,[0. 0. 0. ... 0. 0. 0.],gr-qc
4769,4769,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
4770,4770,[0. 0. 0. ... 0. 0. 0.],stat.ML
4771,4771,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
4772,4772,[0. 0. 0. ... 0. 0. 0.],math.AP
4773,4773,[0. 0. 0. ... 0. 0. 0.],gr-qc
4774,4774,[0. 0. 0. ... 0. 0. 0.],hep-th
4775,4775,[1. 0. 0. ... 0. 0. 0.],gr-qc
4776,4776,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
4777,4777,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
4778,4778,[1. 0. 0. ... 0. 0. 0.],astro-ph.CO
4779,4779,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
4780,4780,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
4781,4781,[0. 0. 0. ... 0. 0. 0.],hep-ph
4782,4782,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
4783,4783,[1. 0. 0. ... 0. 0. 0.],gr-qc
4784,4784,[0. 0. 0. ... 0. 0. 0.],math.CO
4785,4785,[0. 0. 0. ... 0. 0. 0.],hep-ph
4786,4786,[0. 0. 0. ... 0. 0. 0.],cs.LG
4787,4787,[0. 0. 0. ... 0. 0. 0.],quant-ph
4788,4788,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
4789,4789,[1. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
4790,4790,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
4791,4791,[0. 0. 0. ... 0. 0. 0.],physics.optics
4792,4792,[0. 0. 0. ... 0. 0. 0.],stat.ML
4793,4793,[1. 0. 1. ... 0. 0. 0.],astro-ph.SR
4794,4794,[0. 0. 0. ... 0. 0. 0.],stat.ML
4795,4795,[1. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
4796,4796,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
4797,4797,[0. 0. 0. ... 0. 0. 0.],quant-ph
4798,4798,[0. 0. 0. ... 0. 0. 0.],hep-ph
4799,4799,[0. 0. 0. ... 0. 0. 0.],gr-qc
4800,4800,[0. 0. 1. ... 0. 0. 0.],astro-ph.GA
4801,4801,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
4802,4802,[0. 0. 0. ... 0. 0. 0.],astro-ph
4803,4803,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
4804,4804,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
4805,4805,[0. 0. 0. ... 0. 0. 0.],math.CO
4806,4806,[1. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
4807,4807,[0. 0. 0. ... 0. 0. 0.],physics.optics
4808,4808,[0. 0. 0. ... 0. 0. 0.],astro-ph
4809,4809,[0. 0. 0. ... 0. 0. 0.],hep-ph
4810,4810,[0. 0. 0. ... 0. 0. 0.],stat.ML
4811,4811,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
4812,4812,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
4813,4813,[0. 0. 0. ... 0. 0. 0.],stat.ML
4814,4814,[0. 0. 0. ... 0. 0. 0.],stat.ML
4815,4815,[0. 0. 0. ... 0. 0. 0.],quant-ph
4816,4816,[0. 0. 1. ... 0. 0. 0.],astro-ph.SR
4817,4817,[0. 0. 0. ... 0. 0. 0.],quant-ph
4818,4818,[1. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
4819,4819,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
4820,4820,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
4821,4821,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
4822,4822,[0. 0. 0. ... 0. 0. 0.],math.AP
4823,4823,[0. 0. 0. ... 0. 0. 0.],cs.LG
4824,4824,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
4825,4825,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
4826,4826,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
4827,4827,[0. 0. 0. ... 0. 0. 0.],astro-ph
4828,4828,[0. 0. 0. ... 0. 0. 0.],math.CO
4829,4829,[1. 0. 0. ... 0. 0. 0.],astro-ph.GA
4830,4830,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
4831,4831,[0. 0. 0. ... 0. 0. 0.],hep-th
4832,4832,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
4833,4833,[0. 0. 0. ... 0. 0. 0.],gr-qc
4834,4834,[1. 0. 0. ... 0. 0. 0.],quant-ph
4835,4835,[0. 0. 0. ... 0. 0. 0.],cs.LG
4836,4836,[0. 0. 0. ... 0. 0. 0.],quant-ph
4837,4837,[0. 0. 0. ... 0. 0. 0.],stat.ML
4838,4838,[0. 0. 0. ... 0. 0. 0.],cs.LG
4839,4839,[0. 0. 0. ... 0. 0. 0.],astro-ph
4840,4840,[0. 0. 0. ... 0. 0. 0.],stat.ML
4841,4841,[0. 0. 0. ... 0. 0. 0.],stat.ML
4842,4842,[1. 1. 0. ... 0. 0. 0.],astro-ph.SR
4843,4843,[0. 0. 0. ... 0. 0. 0.],quant-ph
4844,4844,[0. 0. 0. ... 0. 0. 0.],physics.optics
4845,4845,[1. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
4846,4846,[0. 0. 0. ... 0. 0. 0.],quant-ph
4847,4847,[0. 0. 0. ... 0. 0. 0.],hep-th
4848,4848,[0. 0. 0. ... 0. 0. 0.],hep-th
4849,4849,[0. 0. 0. ... 0. 0. 0.],math.AP
4850,4850,[0. 0. 0. ... 0. 0. 0.],physics.optics
4851,4851,[1. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
4852,4852,[0. 0. 0. ... 0. 0. 0.],physics.optics
4853,4853,[0. 0. 0. ... 0. 0. 0.],gr-qc
4854,4854,[0. 0. 0. ... 0. 0. 0.],stat.ML
4855,4855,[0. 0. 0. ... 0. 0. 0.],physics.optics
4856,4856,[1. 0. 0. ... 0. 0. 0.],astro-ph.CO
4857,4857,[0. 0. 0. ... 0. 0. 0.],physics.optics
4858,4858,[0. 0. 0. ... 0. 0. 0.],physics.optics
4859,4859,[0. 0. 0. ... 0. 0. 0.],quant-ph
4860,4860,[0. 0. 0. ... 0. 0. 0.],cs.LG
4861,4861,[0. 0. 0. ... 0. 0. 0.],math.AP
4862,4862,[0. 0. 0. ... 0. 0. 0.],math.AP
4863,4863,[0. 0. 0. ... 0. 0. 0.],astro-ph.CO
4864,4864,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
4865,4865,[0. 0. 0. ... 0. 0. 0.],hep-th
4866,4866,[0. 0. 0. ... 0. 0. 0.],stat.ML
4867,4867,[0. 0. 0. ... 0. 0. 0.],gr-qc
4868,4868,[0. 0. 0. ... 0. 0. 0.],gr-qc
4869,4869,[0. 0. 0. ... 0. 0. 0.],math.AP
4870,4870,[1. 0. 1. ... 0. 0. 0.],astro-ph.SR
4871,4871,[0. 0. 0. ... 0. 0. 0.],cs.LG
4872,4872,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
4873,4873,[0. 0. 0. ... 0. 0. 0.],quant-ph
4874,4874,[0. 0. 0. ... 0. 0. 0.],stat.ML
4875,4875,[0. 0. 0. ... 0. 0. 0.],math.AP
4876,4876,[0. 0. 0. ... 0. 0. 0.],stat.ML
4877,4877,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
4878,4878,[0. 0. 0. ... 0. 0. 0.],stat.ML
4879,4879,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
4880,4880,[0. 0. 0. ... 0. 0. 0.],cond-mat.mtrl-sci
4881,4881,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
4882,4882,[0. 0. 0. ... 0. 0. 0.],physics.optics
4883,4883,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
4884,4884,[0. 0. 0. ... 0. 0. 0.],math.CO
4885,4885,[0. 0. 0. ... 0. 0. 0.],hep-ph
4886,4886,[0. 0. 0. ... 0. 0. 0.],math.AP
4887,4887,[1. 0. 0. ... 0. 0. 0.],hep-th
4888,4888,[0. 0. 0. ... 0. 0. 0.],math.AP
4889,4889,[0. 0. 0. ... 0. 0. 0.],math.AP
4890,4890,[0. 0. 0. ... 0. 0. 0.],quant-ph
4891,4891,[0. 0. 1. ... 0. 0. 0.],astro-ph.SR
4892,4892,[1. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
4893,4893,[0. 0. 0. ... 0. 0. 0.],hep-ph
4894,4894,[0. 0. 0. ... 0. 0. 0.],cs.LG
4895,4895,[0. 0. 0. ... 0. 0. 0.],hep-ph
4896,4896,[1. 0. 0. ... 0. 0. 0.],hep-th
4897,4897,[0. 0. 0. ... 0. 0. 0.],quant-ph
4898,4898,[0. 0. 0. ... 0. 0. 0.],astro-ph.SR
4899,4899,[0. 0. 0. ... 0. 0. 0.],cond-mat.mes-hall
4900,4900,[0. 0. 0. ... 0. 0. 0.],math.AP
4901,4901,[0. 0. 1. ... 0. 0. 0.],astro-ph.GA
4902,4902,[0. 0. 0. ... 0. 0. 0.],stat.ML
4903,4903,[0. 0. 0. ... 0. 0. 0.],quant-ph
4904,4904,[0. 0. 0. ... 0. 0. 0.],astro-ph.GA
4905,4905,[0. 0. 0. ... 0. 0. 0.],astro-ph
